epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 1.6231174693, 0.4280586818, 0.9865525961, 0.5794142485
1.0000000000, 0.0300000000, 0.6910947979, 0.7958245006, 0.7424571514, 0.8161361814
2.0000000000, 0.0300000000, 0.5106081568, 0.8658218384, 0.8016874194, 0.7804722190
3.0000000000, 0.0300000000, 0.4502792583, 0.8809122931, 0.7268438339, 0.8007916212
4.0000000000, 0.0300000000, 0.4249576319, 0.8926179014, 0.7804705501, 0.8044704199
5.0000000000, 0.0300000000, 0.6002469508, 0.8563867536, 0.6883521676, 0.7928173542
6.0000000000, 0.0210000000, 0.3936943675, 0.8975330731, 0.6683199406, 0.8510357738
7.0000000000, 0.0210000000, 0.4135462406, 0.8927971326, 0.6766191125, 0.8245636225
8.0000000000, 0.0210000000, 0.3507765936, 0.9069064151, 0.8155364990, 0.8070240617
9.0000000000, 0.0210000000, 0.4568454681, 0.8830396409, 0.6964002252, 0.8220795393
10.0000000000, 0.0210000000, 0.3305670967, 0.9109138908, 0.8994680643, 0.6913782954
11.0000000000, 0.0147000000, 0.2962169796, 0.9206118073, 1.0424712896, 0.7888634205
12.0000000000, 0.0147000000, 0.3626091678, 0.9054085976, 0.7051122189, 0.8090651631
13.0000000000, 0.0147000000, 0.3278939821, 0.9177146608, 0.6920120120, 0.8390895128
14.0000000000, 0.0147000000, 0.3521005533, 0.9094687832, 0.6727251410, 0.8431216478
15.0000000000, 0.0102900000, 0.2795935076, 0.9276380547, 0.7000596523, 0.8399849534
