epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 2.0633687927, 0.2599114859, 2.0639114380, 0.2878892720
1.0000000000, 0.0300000000, 1.4011499851, 0.5139855530, 2.2270665169, 0.2602993250
2.0000000000, 0.0300000000, 0.9830119215, 0.7284000098, 1.5819711685, 0.6361883879
3.0000000000, 0.0300000000, 0.8594640749, 0.7738455557, 1.9164921045, 0.5172854662
4.0000000000, 0.0300000000, 0.7641293848, 0.7976350142, 1.1839752197, 0.7617962360
5.0000000000, 0.0300000000, 0.7651695996, 0.7947579026, 1.2905976772, 0.6118578315
6.0000000000, 0.0300000000, 0.7422501623, 0.8037879962, 1.3390405178, 0.5809537172
7.0000000000, 0.0300000000, 0.7380848124, 0.8061373946, 1.1649795771, 0.5505911112
8.0000000000, 0.0300000000, 0.7237452586, 0.8075946182, 1.5078822374, 0.7023319006
9.0000000000, 0.0210000000, 0.6269079137, 0.8385590934, 0.9629118443, 0.7692145705
10.0000000000, 0.0210000000, 0.6775787035, 0.8231609154, 1.1695306301, 0.6774178743
11.0000000000, 0.0210000000, 0.6105596373, 0.8403490217, 1.0656599998, 0.6848248243
12.0000000000, 0.0210000000, 0.6102451632, 0.8335756512, 1.1364556551, 0.7707933784
13.0000000000, 0.0210000000, 0.6344602673, 0.8288291073, 1.1232191324, 0.7805252075
14.0000000000, 0.0210000000, 0.5568793621, 0.8531829157, 1.0401173830, 0.7595387101
15.0000000000, 0.0210000000, 0.5883923990, 0.8393431631, 1.2356437445, 0.6761122346
16.0000000000, 0.0210000000, 0.6514057900, 0.8214353191, 1.4582823515, 0.4551419616
17.0000000000, 0.0210000000, 0.6267706055, 0.8335271811, 1.2960368395, 0.7229007483
18.0000000000, 0.0147000000, 0.5279987660, 0.8557399449, 0.9073294401, 0.7661581039
19.0000000000, 0.0147000000, 0.4985041719, 0.8665048581, 1.0018283129, 0.7557624578
20.0000000000, 0.0147000000, 0.6769256990, 0.8164493465, 1.2217943668, 0.6894304752
21.0000000000, 0.0147000000, 0.5038870519, 0.8632914385, 1.3749843836, 0.5572494268
22.0000000000, 0.0102900000, 0.4991670715, 0.8659646720, 1.0352857113, 0.7198504210
