epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 2.1035065481, 0.2222193530, 2.2043659687, 0.0867621154
1.0000000000, 0.0300000000, 1.5533131051, 0.3304308724, 2.1774742603, 0.1075821593
2.0000000000, 0.0300000000, 1.2813910826, 0.4534502896, 1.7124769688, 0.2850292921
3.0000000000, 0.0300000000, 1.1066225937, 0.5474015188, 1.6776794195, 0.4343272746
4.0000000000, 0.0300000000, 1.0171384053, 0.5948053726, 1.4288208485, 0.5881623626
5.0000000000, 0.0300000000, 0.9981378657, 0.5987503122, 1.6905734539, 0.4670408070
6.0000000000, 0.0300000000, 0.9574803741, 0.6077720341, 1.2689567804, 0.5463730693
7.0000000000, 0.0300000000, 1.2601711587, 0.4907724799, 1.5725191832, 0.4621811807
8.0000000000, 0.0300000000, 1.0854917447, 0.5597317985, 1.7702182531, 0.3810911775
9.0000000000, 0.0210000000, 0.9610645376, 0.6070064848, 1.4277846813, 0.5395331383
10.0000000000, 0.0210000000, 0.8962134556, 0.6258052797, 1.5001450777, 0.4991043210
11.0000000000, 0.0210000000, 0.9222616499, 0.6227071517, 11.9185237885, 0.0901978388
12.0000000000, 0.0210000000, 0.9750249154, 0.6096011826, 1.2097626925, 0.6482114196
13.0000000000, 0.0210000000, 0.8771066248, 0.6394134543, 1.2656104565, 0.5904062390
14.0000000000, 0.0210000000, 0.8595709855, 0.6433781788, 1.3626257181, 0.5044290423
15.0000000000, 0.0210000000, 0.8981622326, 0.6356917480, 1.9091643095, 0.4316472709
16.0000000000, 0.0210000000, 0.8862787926, 0.6409685472, 1.2203686237, 0.6226633787
17.0000000000, 0.0147000000, 0.7908889945, 0.6799304880, 1.1518546343, 0.6290171146
18.0000000000, 0.0147000000, 0.7442551580, 0.6980007136, 1.5572355986, 0.5330289602
19.0000000000, 0.0147000000, 0.7884146587, 0.7042210505, 1.2663829327, 0.6620156169
20.0000000000, 0.0147000000, 0.7136945237, 0.7279448107, 1.2795830965, 0.6724383235
21.0000000000, 0.0147000000, 0.7539952258, 0.7266819601, 1.5788611174, 0.5505837798
22.0000000000, 0.0147000000, 0.7095413138, 0.7418364643, 1.7422637939, 0.4264326394
23.0000000000, 0.0147000000, 0.7641593558, 0.7182985807, 1.4412126541, 0.5890357494
24.0000000000, 0.0147000000, 0.6962153308, 0.7477989359, 1.8808705807, 0.3962299824
25.0000000000, 0.0102900000, 0.6642913462, 0.7602813143, 1.1833680868, 0.7139597535
26.0000000000, 0.0102900000, 0.6166671038, 0.7817193711, 1.3164973259, 0.6960700154
27.0000000000, 0.0102900000, 0.5989512565, 0.7832247994, 1.2496579885, 0.6745774150
28.0000000000, 0.0102900000, 0.5777281720, 0.7948074294, 1.1764143705, 0.7288804650
29.0000000000, 0.0102900000, 0.5692842165, 0.7958679609, 1.6368037462, 0.6186531782
30.0000000000, 0.0102900000, 0.5618050126, 0.8027365780, 1.1935999393, 0.6744969487
31.0000000000, 0.0102900000, 0.6711774612, 0.7652912055, 1.4423785210, 0.6587523222
32.0000000000, 0.0102900000, 0.6563419940, 0.7676756289, 1.1848957539, 0.6831744909
33.0000000000, 0.0072030000, 0.5332487137, 0.8084331341, 1.2339605093, 0.7180563211
34.0000000000, 0.0072030000, 0.4879024958, 0.8254363281, 1.2758722305, 0.6818943620
35.0000000000, 0.0072030000, 0.4943070690, 0.8275404201, 1.5158749819, 0.6513404250
36.0000000000, 0.0072030000, 0.5069390721, 0.8192132154, 1.2673796415, 0.7395556569
37.0000000000, 0.0072030000, 0.4875898551, 0.8260930970, 1.2514262199, 0.7003377676
38.0000000000, 0.0072030000, 0.4918745779, 0.8273733529, 1.3084111214, 0.7238643765
39.0000000000, 0.0072030000, 0.5614963476, 0.8093742782, 1.4584504366, 0.6533514261
40.0000000000, 0.0072030000, 0.5549104264, 0.8109036436, 1.2355253696, 0.6799955964
41.0000000000, 0.0050421000, 0.4393237612, 0.8499778656, 1.3148543835, 0.7070021629
42.0000000000, 0.0050421000, 0.4470939032, 0.8366320350, 1.2585929632, 0.7365657091
43.0000000000, 0.0050421000, 0.4069925972, 0.8570771829, 1.3240965605, 0.7232905030
44.0000000000, 0.0050421000, 0.3978911085, 0.8652581936, 1.2311240435, 0.7315316200
45.0000000000, 0.0035294700, 0.3711399424, 0.8765177471, 1.2280735970, 0.7318753004
