epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 1.9781648308, 0.3541160965, 1.6117029190, 0.4338605106
1.0000000000, 0.0300000000, 1.2012013901, 0.5668101818, 1.0973963737, 0.5741201639
2.0000000000, 0.0300000000, 0.8445781841, 0.7357314918, 0.9386922717, 0.6841782928
3.0000000000, 0.0300000000, 0.7313687213, 0.8280303184, 0.9687676430, 0.7956047058
4.0000000000, 0.0300000000, 0.5933717334, 0.8547601979, 0.9745633602, 0.8008354902
5.0000000000, 0.0300000000, 0.5979038129, 0.8489418510, 0.8518138528, 0.7966264486
6.0000000000, 0.0300000000, 0.5450603877, 0.8653251010, 1.5938855410, 0.7402758002
7.0000000000, 0.0300000000, 0.5689562687, 0.8586163792, 0.7088582516, 0.8303397298
8.0000000000, 0.0300000000, 0.5361352834, 0.8597953567, 0.9467056990, 0.7642101049
9.0000000000, 0.0300000000, 0.5327448380, 0.8595938265, 0.7617242336, 0.8161423802
10.0000000000, 0.0300000000, 0.4876215578, 0.8723943884, 0.7480807900, 0.7569047809
11.0000000000, 0.0300000000, 0.6062268042, 0.8509211873, 0.8278195858, 0.7976247668
12.0000000000, 0.0210000000, 0.5041246105, 0.8739682312, 0.7893340588, 0.8309041858
13.0000000000, 0.0210000000, 0.5135408930, 0.8701001406, 0.7673170567, 0.8381634355
14.0000000000, 0.0210000000, 0.4603858683, 0.8811735526, 0.8103914261, 0.8187454939
15.0000000000, 0.0210000000, 0.4919502816, 0.8734145869, 1.2786062956, 0.6781859398
16.0000000000, 0.0210000000, 0.4970264346, 0.8703106742, 0.6615166068, 0.8288996220
17.0000000000, 0.0210000000, 0.4408692888, 0.8833199097, 0.7757971287, 0.8399202824
18.0000000000, 0.0147000000, 0.3841717174, 0.9003160789, 0.7258903384, 0.8246355057
19.0000000000, 0.0147000000, 0.3648734933, 0.9048157706, 0.7237620950, 0.8248724937
20.0000000000, 0.0147000000, 0.4925615160, 0.8758860470, 0.7344056964, 0.8365909457
21.0000000000, 0.0147000000, 0.4599309773, 0.8775725945, 0.7295179963, 0.8106601834
22.0000000000, 0.0102900000, 0.3949595593, 0.8963894782, 0.7030280232, 0.8116014600
