epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 2.0035600724, 0.2427810215, 1.6343694925, 0.2392571419
1.0000000000, 0.0300000000, 1.1571052082, 0.5143119654, 1.0611129999, 0.5436747670
2.0000000000, 0.0300000000, 0.7889565137, 0.7791098728, 1.0332963467, 0.7697935700
3.0000000000, 0.0300000000, 0.5695064931, 0.8558092675, 0.7315773964, 0.8130130768
4.0000000000, 0.0300000000, 0.5754219344, 0.8589055074, 1.6256976128, 0.6644844413
5.0000000000, 0.0300000000, 0.5445958999, 0.8586644236, 0.8235094547, 0.8004153371
6.0000000000, 0.0300000000, 0.5177074860, 0.8625624420, 1.2425941229, 0.7267262936
7.0000000000, 0.0300000000, 0.5130886122, 0.8687636744, 1.0194548368, 0.7405446172
8.0000000000, 0.0210000000, 0.4064517780, 0.8922873070, 0.6643794775, 0.8515836000
9.0000000000, 0.0210000000, 0.5738151383, 0.8502580694, 0.7809168100, 0.8284039497
10.0000000000, 0.0210000000, 0.4398941193, 0.8808912705, 0.6707718372, 0.8359080553
11.0000000000, 0.0210000000, 0.5170965342, 0.8659683791, 5.5764875412, 0.4823726118
12.0000000000, 0.0210000000, 0.6323768930, 0.8413306142, 0.7404186726, 0.8173896074
13.0000000000, 0.0147000000, 0.4409929077, 0.8836610650, 0.6402029991, 0.8253697753
14.0000000000, 0.0147000000, 0.4086706487, 0.8880787445, 0.7098557949, 0.8342474103
15.0000000000, 0.0147000000, 0.4489340995, 0.8880329124, 2.7157292366, 0.6324452162
16.0000000000, 0.0147000000, 0.5448830194, 0.8593768354, 0.6985931396, 0.8091356754
17.0000000000, 0.0102900000, 0.4511042373, 0.8764298891, 0.6897303462, 0.8387485147
