epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 2.0399485486, 0.2693325845, 2.2032289505, 0.2634659708
1.0000000000, 0.0300000000, 1.3567249481, 0.6049734497, 2.0856485367, 0.3523714542
2.0000000000, 0.0300000000, 0.9616439459, 0.7551333502, 1.9620010853, 0.4299111366
3.0000000000, 0.0300000000, 0.8034034635, 0.7848971362, 1.2370517254, 0.5838165283
4.0000000000, 0.0300000000, 0.7212183793, 0.8095730489, 2.3016753197, 0.4757845998
5.0000000000, 0.0300000000, 0.7005831460, 0.8210214686, 1.2840681076, 0.7485226989
6.0000000000, 0.0300000000, 0.7780752755, 0.7911561162, 1.0598745346, 0.7364160419
7.0000000000, 0.0300000000, 0.7136704407, 0.8064535160, 1.1528718472, 0.6467910409
8.0000000000, 0.0300000000, 0.6714363094, 0.8244613138, 1.2696646452, 0.7234539390
9.0000000000, 0.0300000000, 0.6709114158, 0.8247202031, 3.7552559376, 0.4632484019
10.0000000000, 0.0210000000, 0.5948700239, 0.8430413666, 1.6015461683, 0.4636087418
11.0000000000, 0.0210000000, 0.6516165973, 0.8205603632, 1.0921801329, 0.7395253778
12.0000000000, 0.0210000000, 0.5370300911, 0.8578927695, 0.9950420856, 0.7942626476
13.0000000000, 0.0210000000, 0.6650444018, 0.8256488466, 1.0724039078, 0.7529068589
14.0000000000, 0.0210000000, 0.6025767214, 0.8401096030, 2.1167931557, 0.4654672742
15.0000000000, 0.0210000000, 0.6063502021, 0.8346051589, 1.0899482965, 0.7577238679
16.0000000000, 0.0210000000, 0.6361424671, 0.8146076891, 1.1512491703, 0.7068627477
17.0000000000, 0.0147000000, 0.5386387148, 0.8516424623, 1.2112820148, 0.6487622857
18.0000000000, 0.0147000000, 0.5211374570, 0.8581862798, 1.3786962032, 0.6490800381
19.0000000000, 0.0147000000, 0.5112527566, 0.8574815632, 1.0727434158, 0.7810161114
20.0000000000, 0.0147000000, 0.4582271700, 0.8765055777, 1.0202915668, 0.7175763845
21.0000000000, 0.0102900000, 0.4122300914, 0.8867653972, 0.8878040910, 0.7855181694
