epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 2.0923973012, 0.2438255594, 2.1373653412, 0.1656255126
1.0000000000, 0.0300000000, 1.6072032668, 0.3661282138, 2.0592978001, 0.2366221696
2.0000000000, 0.0300000000, 1.2908358311, 0.5608428488, 2.0535631180, 0.4458000660
3.0000000000, 0.0300000000, 1.0280827640, 0.6728439323, 1.4039069414, 0.5947012901
4.0000000000, 0.0300000000, 0.8490586846, 0.7741583810, 1.5689707994, 0.6578195095
5.0000000000, 0.0300000000, 0.8761344637, 0.7488682239, 1.3958386183, 0.6505208015
6.0000000000, 0.0300000000, 0.7688897709, 0.7957517481, 1.1529988050, 0.7390601039
7.0000000000, 0.0300000000, 0.8036792735, 0.7804837815, 1.0981547832, 0.6872251630
8.0000000000, 0.0300000000, 0.7719901862, 0.7981234170, 1.3295133114, 0.7560381889
9.0000000000, 0.0300000000, 0.6966333010, 0.8188437471, 1.1852372885, 0.7031484246
10.0000000000, 0.0300000000, 0.7413971536, 0.7932473529, 1.9224206209, 0.5282957554
11.0000000000, 0.0300000000, 0.7960158354, 0.7920840081, 1.3530963659, 0.6221882701
12.0000000000, 0.0300000000, 0.6904037904, 0.8121970637, 1.2688148022, 0.5284147263
13.0000000000, 0.0210000000, 0.6273226150, 0.8316099079, 0.9423581958, 0.7742186785
14.0000000000, 0.0210000000, 0.6228906214, 0.8350829544, 1.9621911049, 0.4803784490
15.0000000000, 0.0210000000, 0.5953578241, 0.8418065232, 1.3780319691, 0.7394505739
16.0000000000, 0.0210000000, 0.6447864283, 0.8261734719, 1.1279047728, 0.6753155589
17.0000000000, 0.0210000000, 0.5692375949, 0.8476642215, 0.9551536441, 0.7408927679
18.0000000000, 0.0147000000, 0.5348192535, 0.8541056560, 1.1588218212, 0.5705522895
19.0000000000, 0.0147000000, 0.5011667601, 0.8668027853, 1.0115572214, 0.8027226329
20.0000000000, 0.0147000000, 0.6299598221, 0.8306988540, 1.1135313511, 0.6857066154
21.0000000000, 0.0147000000, 0.5661474164, 0.8448465265, 2.0678849220, 0.3468043208
22.0000000000, 0.0147000000, 0.6123747381, 0.8220520561, 1.1402318478, 0.7903949618
23.0000000000, 0.0147000000, 0.5795548508, 0.8351162432, 1.2023621798, 0.7636902928
24.0000000000, 0.0102900000, 0.4908052358, 0.8672031482, 0.9677187800, 0.7429047227
25.0000000000, 0.0102900000, 0.4401653386, 0.8801691362, 1.4234913588, 0.7652354240
26.0000000000, 0.0102900000, 0.4788150075, 0.8718771772, 0.9392315745, 0.7858538032
27.0000000000, 0.0102900000, 0.4939634417, 0.8596606634, 1.3983697891, 0.6945843101
28.0000000000, 0.0072030000, 0.4413105157, 0.8794252362, 1.1522359848, 0.7634026408
