epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 2.1471275650, 0.3522960590, 2.0818579197, 0.1920836866
1.0000000000, 0.0300000000, 1.6754527930, 0.5325468602, 1.8449939489, 0.2711620033
2.0000000000, 0.0300000000, 1.3392357919, 0.6455048816, 1.4459338188, 0.7220672369
3.0000000000, 0.0300000000, 1.0275168028, 0.7608259497, 1.4043207169, 0.7630631328
4.0000000000, 0.0300000000, 0.8343497207, 0.8043713989, 1.0921854973, 0.8178864121
5.0000000000, 0.0300000000, 0.7564865462, 0.8204348134, 1.0083763599, 0.6667395234
6.0000000000, 0.0300000000, 0.7453738870, 0.8135736762, 1.1265461445, 0.7831152678
7.0000000000, 0.0300000000, 0.6691438551, 0.8357469579, 1.2747336626, 0.8041862249
8.0000000000, 0.0300000000, 0.6835819036, 0.8314145505, 1.3833441734, 0.5981873870
9.0000000000, 0.0210000000, 0.6059073936, 0.8515877100, 1.0873895884, 0.8138939142
10.0000000000, 0.0210000000, 0.5520683061, 0.8625484686, 1.1200218201, 0.7489043474
11.0000000000, 0.0210000000, 0.5544072781, 0.8633713750, 0.9241621494, 0.8164086342
12.0000000000, 0.0210000000, 0.5344709982, 0.8681802778, 0.9582438469, 0.7564796805
13.0000000000, 0.0147000000, 0.4629306491, 0.8832531981, 0.9011035562, 0.8360855579
14.0000000000, 0.0147000000, 0.4114013799, 0.8990839943, 0.9534508586, 0.8083744049
15.0000000000, 0.0147000000, 0.7056790576, 0.8221069742, 1.7317225933, 0.6220833063
16.0000000000, 0.0147000000, 0.4950028430, 0.8757640198, 0.9000391960, 0.7605946660
17.0000000000, 0.0147000000, 0.4536278578, 0.8862033794, 0.7565751672, 0.8325132132
18.0000000000, 0.0102900000, 0.3866765969, 0.9033535859, 0.8573472500, 0.8450600505
19.0000000000, 0.0102900000, 0.3841734612, 0.9047590457, 0.9460774064, 0.8292109370
20.0000000000, 0.0102900000, 0.3741357205, 0.9076661915, 0.8497053385, 0.8215467930
21.0000000000, 0.0102900000, 0.3823560588, 0.9044998698, 1.0771187544, 0.7747724652
22.0000000000, 0.0102900000, 0.4161950047, 0.8977616308, 0.9462097883, 0.7075960040
23.0000000000, 0.0072030000, 0.3840826745, 0.9080401100, 0.8179430366, 0.8385313153
24.0000000000, 0.0072030000, 0.3223080807, 0.9223688170, 0.7771452665, 0.8581912518
25.0000000000, 0.0072030000, 0.3280951492, 0.9201736655, 0.8563964367, 0.8484584093
26.0000000000, 0.0072030000, 0.3066771948, 0.9250875730, 0.8098756671, 0.8503797054
27.0000000000, 0.0072030000, 0.3606938832, 0.9057336086, 1.0351421833, 0.8162864447
28.0000000000, 0.0072030000, 0.3498945790, 0.9144299673, 0.8520005345, 0.8352858424
29.0000000000, 0.0050421000, 0.3272045148, 0.9175936654, 0.8469246030, 0.8363111019
30.0000000000, 0.0050421000, 0.2949893018, 0.9299073406, 0.9274487495, 0.8530597091
31.0000000000, 0.0050421000, 0.2877286936, 0.9313626336, 0.8894488811, 0.8558878899
32.0000000000, 0.0050421000, 0.2682074795, 0.9383881800, 0.8578309417, 0.8504156470
33.0000000000, 0.0035294700, 0.2585374664, 0.9405667074, 0.9238907099, 0.8472122550
