epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 2.0407143413, 0.2266927827, 2.3008847237, 0.1108490154
1.0000000000, 0.0300000000, 1.3306291065, 0.5000394964, 2.0483198166, 0.3299497664
2.0000000000, 0.0300000000, 0.9936923888, 0.7117792856, 1.2552748919, 0.5996176004
3.0000000000, 0.0300000000, 0.8350929246, 0.7683322019, 1.2038104534, 0.7550256848
4.0000000000, 0.0300000000, 0.8195378695, 0.7841889138, 1.0705894232, 0.7022970319
5.0000000000, 0.0300000000, 0.7845394364, 0.7981853338, 1.1523654461, 0.6609482169
6.0000000000, 0.0300000000, 0.7318613800, 0.8093400234, 1.0734491348, 0.7590999603
7.0000000000, 0.0300000000, 0.7731743277, 0.7839107490, 1.0204588175, 0.7620878816
8.0000000000, 0.0300000000, 0.6466418838, 0.8273067343, 1.5201025009, 0.5755249262
9.0000000000, 0.0300000000, 0.6716127071, 0.8187212720, 1.0742080212, 0.7781157494
10.0000000000, 0.0300000000, 0.7120858802, 0.7994311344, 1.1189999580, 0.6667813659
11.0000000000, 0.0300000000, 0.7709748799, 0.7887453522, 2.5588908195, 0.4019050300
12.0000000000, 0.0300000000, 0.7423817275, 0.8066089858, 1.2106336355, 0.7442390323
13.0000000000, 0.0300000000, 0.7372632855, 0.8044385964, 1.8494014740, 0.4345808029
14.0000000000, 0.0210000000, 0.6687819907, 0.8258745608, 1.2501473427, 0.7300467491
15.0000000000, 0.0210000000, 0.5863872956, 0.8405802985, 1.0376722813, 0.7229158282
16.0000000000, 0.0210000000, 0.5696121826, 0.8450502939, 0.9977023005, 0.7779630423
17.0000000000, 0.0210000000, 0.6417160015, 0.8200576739, 1.1771541834, 0.6947156787
18.0000000000, 0.0147000000, 0.5064538249, 0.8633184967, 1.0631012917, 0.7488868237
