epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 1.7942186989, 0.4605578799, 1.1760156155, 0.5391632318
1.0000000000, 0.0300000000, 0.7223587566, 0.8125755802, 0.7547587752, 0.8245651126
2.0000000000, 0.0300000000, 0.5111317735, 0.8743167156, 0.8530119658, 0.7855454683
3.0000000000, 0.0300000000, 0.4395380810, 0.8853736783, 0.9114987850, 0.8059347868
4.0000000000, 0.0300000000, 0.5102501492, 0.8770938709, 0.7560736537, 0.8169823289
5.0000000000, 0.0300000000, 0.4395005579, 0.8906707578, 2.1207714081, 0.5983097553
6.0000000000, 0.0210000000, 0.4110805671, 0.8968753064, 0.7230468392, 0.8127101064
7.0000000000, 0.0210000000, 0.3634010236, 0.9053977852, 1.1217319965, 0.7491661906
8.0000000000, 0.0210000000, 0.4918235088, 0.8767956526, 0.7483171225, 0.8126751781
9.0000000000, 0.0210000000, 0.3478200947, 0.9108830334, 0.8171370029, 0.8327570558
10.0000000000, 0.0210000000, 0.4548796949, 0.8848014621, 0.7449512482, 0.8389548659
11.0000000000, 0.0210000000, 0.3128443596, 0.9182815707, 0.7800641060, 0.8340097666
12.0000000000, 0.0210000000, 0.3820798459, 0.9047839255, 0.9394671917, 0.7557810545
13.0000000000, 0.0210000000, 0.3938655371, 0.9019655678, 0.7705957294, 0.8382572532
14.0000000000, 0.0210000000, 0.3530528793, 0.9084610722, 0.7228525281, 0.8358923197
15.0000000000, 0.0147000000, 0.2809175880, 0.9278620698, 0.7610032558, 0.8338000178
16.0000000000, 0.0147000000, 0.3114120389, 0.9141518923, 0.6764855981, 0.8520472646
17.0000000000, 0.0147000000, 0.3110549446, 0.9227607382, 0.7575498819, 0.8210821152
18.0000000000, 0.0147000000, 0.3036058063, 0.9216406345, 0.6910675764, 0.8424746990
19.0000000000, 0.0147000000, 0.3814207722, 0.9059730164, 1.1989850998, 0.7230520248
20.0000000000, 0.0147000000, 0.3805152317, 0.9005192007, 0.6799057722, 0.8434553146
21.0000000000, 0.0102900000, 0.2687754656, 0.9287747361, 0.6859188080, 0.8470004201
22.0000000000, 0.0102900000, 0.2402697573, 0.9385834785, 0.7140122056, 0.8273306489
23.0000000000, 0.0102900000, 0.2918043231, 0.9212499114, 0.8417997360, 0.8388918638
24.0000000000, 0.0102900000, 0.2601982164, 0.9327160468, 0.6845408678, 0.8458164334
25.0000000000, 0.0072030000, 0.2174840695, 0.9466374880, 0.7481223345, 0.8467581868
