epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 1.8336049814, 0.3907400222, 1.4677848816, 0.5823006630
1.0000000000, 0.0300000000, 0.8953119756, 0.8041158210, 1.1310566664, 0.7337719202
2.0000000000, 0.0300000000, 0.6475419882, 0.8473299850, 1.0368827581, 0.7614443302
3.0000000000, 0.0300000000, 0.6204886615, 0.8507124704, 1.1095858812, 0.7948745489
4.0000000000, 0.0300000000, 0.5206703664, 0.8717451173, 0.7496675849, 0.8166016936
5.0000000000, 0.0300000000, 0.5451269413, 0.8683031836, 0.8849385977, 0.7804366946
6.0000000000, 0.0300000000, 0.5287806728, 0.8650225215, 1.1158595085, 0.7737170458
7.0000000000, 0.0300000000, 0.4394372106, 0.8864541271, 0.8069049716, 0.8131783009
8.0000000000, 0.0300000000, 0.6681926548, 0.8183743160, 0.9035003781, 0.7536427975
9.0000000000, 0.0210000000, 0.4153699468, 0.8897039542, 0.7753421068, 0.8174535632
10.0000000000, 0.0210000000, 0.4791757646, 0.8767136289, 0.7026947141, 0.8394123316
11.0000000000, 0.0210000000, 0.4389194846, 0.8817810672, 1.4285125732, 0.5949227214
12.0000000000, 0.0210000000, 0.4731259988, 0.8756674706, 0.7593463659, 0.7952343225
13.0000000000, 0.0210000000, 0.4505869080, 0.8828788113, 0.9599074125, 0.7845622301
14.0000000000, 0.0210000000, 0.3998641016, 0.8944333676, 0.7325642705, 0.8171084523
15.0000000000, 0.0147000000, 0.3715207515, 0.9011595094, 0.7491489649, 0.8332079649
16.0000000000, 0.0147000000, 0.4157063288, 0.8921994683, 0.7128765583, 0.8237442374
17.0000000000, 0.0147000000, 0.3547922466, 0.9040671363, 0.7132748365, 0.8293834329
18.0000000000, 0.0147000000, 0.6312626078, 0.8456445220, 0.7944505811, 0.8108242750
19.0000000000, 0.0102900000, 0.4016209071, 0.8963415654, 0.7302863598, 0.8125411272
