epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 1.9980172826, 0.2831585759, 1.8467022181, 0.4067842960
1.0000000000, 0.0300000000, 1.4518881467, 0.5492667707, 1.4690440893, 0.5131970644
2.0000000000, 0.0300000000, 1.1183959744, 0.7020247499, 1.2055106163, 0.6808656454
3.0000000000, 0.0300000000, 0.7643547023, 0.8037533547, 0.8068751693, 0.8027712703
4.0000000000, 0.0300000000, 0.5927268062, 0.8391969417, 0.7818669081, 0.8215563297
5.0000000000, 0.0300000000, 0.5369423615, 0.8562732962, 3.8173527718, 0.2212140560
6.0000000000, 0.0300000000, 0.7075969879, 0.8123856783, 0.7773268819, 0.8094679713
7.0000000000, 0.0300000000, 0.5661612233, 0.8510989778, 0.7323423624, 0.7671538591
8.0000000000, 0.0300000000, 0.5207667208, 0.8620140713, 0.6640646458, 0.8048375845
9.0000000000, 0.0210000000, 0.4755917743, 0.8709041530, 0.7796703577, 0.7722820640
10.0000000000, 0.0210000000, 0.4571721011, 0.8730350172, 0.7014502287, 0.8120320439
11.0000000000, 0.0210000000, 0.4386773794, 0.8762889923, 0.7681614757, 0.8050497174
12.0000000000, 0.0210000000, 0.4336146984, 0.8762275096, 0.6702215075, 0.8146890998
13.0000000000, 0.0147000000, 0.3961894557, 0.8849260451, 0.6730335951, 0.8156085014
