epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 1.8290087883, 0.4388084923, 1.5247547626, 0.3733085096
1.0000000000, 0.0300000000, 0.8486364252, 0.7829746728, 0.8766888976, 0.7859009504
2.0000000000, 0.0300000000, 0.5726163043, 0.8614457799, 0.9642698765, 0.7615020871
3.0000000000, 0.0300000000, 0.6183119985, 0.8501237762, 0.8800426722, 0.7876496911
4.0000000000, 0.0300000000, 0.6243891782, 0.8527789387, 6.8732671738, 0.3443486691
5.0000000000, 0.0300000000, 0.7679029239, 0.8163033476, 0.7943856716, 0.8100478649
6.0000000000, 0.0300000000, 0.5173902303, 0.8734392493, 0.8385813832, 0.7833697796
7.0000000000, 0.0300000000, 0.5786727469, 0.8568332505, 0.8355697989, 0.8414540887
8.0000000000, 0.0300000000, 0.5115906136, 0.8729883200, 1.0083283186, 0.7638061047
9.0000000000, 0.0300000000, 0.6826916600, 0.8246385138, 0.8633785248, 0.7913146019
10.0000000000, 0.0300000000, 0.5119998656, 0.8654231863, 0.6751663089, 0.8216696978
11.0000000000, 0.0300000000, 0.5259208834, 0.8609223884, 0.7732390165, 0.8329734206
12.0000000000, 0.0210000000, 0.4590344901, 0.8812534623, 0.7631502151, 0.8132870197
13.0000000000, 0.0210000000, 0.4277486286, 0.8910467222, 0.7270357609, 0.8283305764
14.0000000000, 0.0210000000, 0.4206114063, 0.8883762027, 0.8077682257, 0.8208419085
15.0000000000, 0.0210000000, 0.4960621510, 0.8713997541, 0.6798387766, 0.8322378993
16.0000000000, 0.0147000000, 0.4116314530, 0.8921987592, 0.6739225984, 0.8426881433
