epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 2.0633530028, 0.2228216726, 2.2475080490, 0.0697750151
1.0000000000, 0.0300000000, 1.5914074709, 0.3254614716, 2.4487695694, 0.2269119024
2.0000000000, 0.0300000000, 1.3637558500, 0.4380511990, 2.0358245373, 0.2171139866
3.0000000000, 0.0300000000, 1.1881705662, 0.5191080048, 1.7361621857, 0.3839452267
4.0000000000, 0.0300000000, 1.0622613461, 0.5767691522, 1.4338566065, 0.4840185344
5.0000000000, 0.0300000000, 1.1281639926, 0.5518907610, 1.4306946993, 0.5157262683
6.0000000000, 0.0300000000, 1.0528876216, 0.5804581801, 1.6515848637, 0.4708988965
7.0000000000, 0.0300000000, 1.0426350337, 0.5850094081, 1.3579237461, 0.5877973437
8.0000000000, 0.0300000000, 1.0121237636, 0.5992564648, 1.3609880209, 0.5255517960
9.0000000000, 0.0300000000, 0.9807276710, 0.6072802451, 60.6021118164, 0.0733000934
10.0000000000, 0.0300000000, 1.1077682407, 0.5740310643, 1.2792775631, 0.5506867766
11.0000000000, 0.0300000000, 0.9878857987, 0.6146881890, 1.2168461084, 0.5113827586
12.0000000000, 0.0210000000, 0.8862933671, 0.6498944527, 1.4246468544, 0.4618236721
13.0000000000, 0.0210000000, 0.8546035359, 0.6679071815, 1.7604569197, 0.4487690330
14.0000000000, 0.0210000000, 0.9366721395, 0.6321967531, 1.3124951124, 0.5901389718
15.0000000000, 0.0210000000, 0.8563892810, 0.6657883053, 1.3254690170, 0.6230374575
16.0000000000, 0.0210000000, 0.8912423129, 0.6509749502, 1.3936749697, 0.5775003433
17.0000000000, 0.0210000000, 0.8376784294, 0.6839657031, 1.7411307096, 0.4479109347
18.0000000000, 0.0210000000, 0.8619619167, 0.6801811666, 1.2667857409, 0.6470127106
19.0000000000, 0.0210000000, 0.8509320439, 0.6801285697, 1.2937258482, 0.5727033019
20.0000000000, 0.0210000000, 0.8315242924, 0.6900535961, 1.3646236658, 0.5845492482
21.0000000000, 0.0210000000, 0.8985209651, 0.6640631270, 1.2664706707, 0.6279483438
22.0000000000, 0.0210000000, 0.8338271968, 0.6906213126, 1.3461478949, 0.6244388223
23.0000000000, 0.0147000000, 0.7671681681, 0.7249169775, 1.2439038754, 0.6696149111
24.0000000000, 0.0147000000, 0.7606060667, 0.7263386404, 1.2231634855, 0.6382219791
25.0000000000, 0.0147000000, 0.7443759093, 0.7389082289, 1.3416340351, 0.6436353922
26.0000000000, 0.0147000000, 0.7203277380, 0.7471429853, 1.4548355341, 0.6234677434
27.0000000000, 0.0147000000, 0.7475491460, 0.7294669709, 1.1841874123, 0.6705126762
28.0000000000, 0.0102900000, 0.6781017269, 0.7618244097, 1.2452805042, 0.6952673793
29.0000000000, 0.0102900000, 0.6169802411, 0.7861321986, 1.2719079256, 0.6659973860
30.0000000000, 0.0102900000, 0.6477008044, 0.7747392113, 1.2722415924, 0.6979233027
31.0000000000, 0.0102900000, 0.6100979819, 0.7901011047, 1.3908271790, 0.6595700383
32.0000000000, 0.0102900000, 0.8469281615, 0.7099473500, 1.4190127850, 0.5864480138
33.0000000000, 0.0072030000, 0.7172233625, 0.7594908128, 1.1755477190, 0.6431830525
34.0000000000, 0.0072030000, 0.6080002208, 0.7967132771, 1.2016876936, 0.6864715815
35.0000000000, 0.0072030000, 0.5758696419, 0.8074206331, 1.2603690624, 0.7055525780
36.0000000000, 0.0072030000, 0.5830105857, 0.7987135912, 1.4727666378, 0.5530180931
37.0000000000, 0.0072030000, 0.8842886694, 0.6730043756, 1.2114716768, 0.6091721654
38.0000000000, 0.0072030000, 0.6686088911, 0.7625539883, 1.2075424194, 0.6723428965
39.0000000000, 0.0072030000, 0.6488616796, 0.7733191399, 1.2841595411, 0.6714417338
40.0000000000, 0.0050421000, 0.5551699539, 0.8088887814, 1.2624740601, 0.6986673474
41.0000000000, 0.0050421000, 0.5138537458, 0.8243103445, 1.3362710476, 0.7038717270
42.0000000000, 0.0050421000, 0.5059574939, 0.8252891542, 1.1781532764, 0.6977522969
43.0000000000, 0.0050421000, 0.5052124153, 0.8315391386, 1.3641871214, 0.7079538703
44.0000000000, 0.0035294700, 0.4788852009, 0.8394236209, 1.3246246576, 0.6993249059
