epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 2.0826280303, 0.2083642176, 2.2124266624, 0.0816380456
1.0000000000, 0.0300000000, 1.5371967601, 0.3845277270, 2.1701738834, 0.2111843079
2.0000000000, 0.0300000000, 1.2845704927, 0.5571724227, 1.4024039507, 0.5071500540
3.0000000000, 0.0300000000, 1.0468682956, 0.7048422895, 1.2117544413, 0.7166663408
4.0000000000, 0.0300000000, 0.8406263652, 0.7716877716, 1.2799860239, 0.7195504308
5.0000000000, 0.0300000000, 0.8976323303, 0.7673809962, 8.3139839172, 0.1090513542
6.0000000000, 0.0300000000, 1.0170703019, 0.7315624712, 1.3252277374, 0.5528095961
7.0000000000, 0.0300000000, 0.8682529942, 0.7733598893, 1.3260998726, 0.6517544985
8.0000000000, 0.0210000000, 0.7243807122, 0.8133094984, 1.2815235853, 0.7075002193
9.0000000000, 0.0210000000, 0.7211161728, 0.8162699419, 0.9425119758, 0.6991467476
10.0000000000, 0.0210000000, 0.6940957610, 0.8179393643, 0.9550273418, 0.7123848200
11.0000000000, 0.0210000000, 0.7057572986, 0.8153135831, 0.9126088619, 0.7350588441
12.0000000000, 0.0210000000, 0.6742269815, 0.8157826469, 1.1354372501, 0.5904681683
13.0000000000, 0.0210000000, 0.6262759063, 0.8328797004, 1.7911788225, 0.5277060270
14.0000000000, 0.0210000000, 0.6716894178, 0.8239508813, 0.9000483155, 0.8020710349
15.0000000000, 0.0210000000, 0.6628219029, 0.8256447029, 1.0773333311, 0.7806428671
16.0000000000, 0.0210000000, 0.6198496908, 0.8347064086, 1.0327169895, 0.6713849902
17.0000000000, 0.0210000000, 0.6934031233, 0.8096674456, 1.3212000132, 0.6953651905
18.0000000000, 0.0210000000, 0.5875935473, 0.8451368120, 1.1357761621, 0.7454326749
19.0000000000, 0.0147000000, 0.5054571536, 0.8644346703, 0.9334777594, 0.7631943822
20.0000000000, 0.0147000000, 0.5501289507, 0.8494385179, 2.4115400314, 0.5426062346
21.0000000000, 0.0147000000, 0.5817115949, 0.8394699135, 1.1807352304, 0.6774929166
22.0000000000, 0.0147000000, 0.5265414490, 0.8597569450, 0.9620736837, 0.7793962359
23.0000000000, 0.0102900000, 0.4343023981, 0.8842490284, 0.9013503790, 0.8002047539
