epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 2.0553873870, 0.2416910393, 2.2086806297, 0.1643420458
1.0000000000, 0.0300000000, 1.5818385041, 0.3532753318, 2.0459845066, 0.2682175934
2.0000000000, 0.0300000000, 1.2705334688, 0.5282352447, 1.8573637009, 0.4267046750
3.0000000000, 0.0300000000, 0.9789279413, 0.7128481292, 1.3908221722, 0.6694759727
4.0000000000, 0.0300000000, 0.8619709464, 0.7649729809, 1.3148161173, 0.5869293809
5.0000000000, 0.0300000000, 0.7296157139, 0.8053523519, 1.1897863150, 0.6457016468
6.0000000000, 0.0300000000, 0.6971925760, 0.8157617434, 1.0062912703, 0.7716961503
7.0000000000, 0.0300000000, 0.6798906543, 0.8186462978, 1.0360026360, 0.7177372575
8.0000000000, 0.0300000000, 0.7103828199, 0.8117722226, 1.2709486485, 0.6390023232
9.0000000000, 0.0300000000, 0.6790244688, 0.8157877636, 1.2031506300, 0.6882264614
10.0000000000, 0.0300000000, 0.6719032123, 0.8197449662, 0.9230487347, 0.7583224177
11.0000000000, 0.0210000000, 0.5382385668, 0.8571767459, 1.0854923725, 0.7032708526
12.0000000000, 0.0210000000, 0.6516362328, 0.8248261647, 0.9057296515, 0.7897016406
13.0000000000, 0.0210000000, 0.5696593407, 0.8480635254, 1.2271099091, 0.6229112744
14.0000000000, 0.0210000000, 0.5957498264, 0.8349508264, 1.0261576176, 0.7322795987
15.0000000000, 0.0210000000, 0.5335685328, 0.8555146974, 1.1239693165, 0.6731898189
16.0000000000, 0.0210000000, 0.5674999476, 0.8474915415, 1.0035467148, 0.7619309425
17.0000000000, 0.0147000000, 0.4449408859, 0.8841214474, 1.0776619911, 0.7649599910
18.0000000000, 0.0147000000, 0.4441535461, 0.8811254788, 0.9714093804, 0.7304955125
19.0000000000, 0.0147000000, 0.5003175809, 0.8626747054, 0.8500421047, 0.7710720897
20.0000000000, 0.0147000000, 0.5596611186, 0.8490504963, 0.9555384517, 0.7510075569
21.0000000000, 0.0102900000, 0.4263454432, 0.8854528294, 0.9207388163, 0.7828774452
