epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 2.0571610269, 0.2390024315, 1.8724917173, 0.3559139073
1.0000000000, 0.0300000000, 1.5668542759, 0.5238085665, 1.4558926821, 0.5686576366
2.0000000000, 0.0300000000, 1.0892514951, 0.7281872675, 1.0731571913, 0.6761382222
3.0000000000, 0.0300000000, 0.6809894238, 0.8321661629, 0.8312035203, 0.7843482494
4.0000000000, 0.0300000000, 0.5828047386, 0.8477599532, 0.7300261855, 0.8124467134
5.0000000000, 0.0300000000, 0.5364823533, 0.8567463515, 0.8413088322, 0.7932304144
6.0000000000, 0.0300000000, 0.5180871949, 0.8596610213, 0.6417056322, 0.8261423111
7.0000000000, 0.0300000000, 0.4760877094, 0.8664832596, 0.7306139469, 0.8144519329
8.0000000000, 0.0300000000, 0.4583067738, 0.8721228642, 0.7298700213, 0.8026409149
9.0000000000, 0.0300000000, 0.5032632618, 0.8636580732, 0.7618593574, 0.8007687926
10.0000000000, 0.0300000000, 0.4474156401, 0.8737537407, 0.6448981166, 0.8140997291
11.0000000000, 0.0210000000, 0.4023418191, 0.8841906306, 0.6582847834, 0.8113760948
12.0000000000, 0.0210000000, 0.3975556186, 0.8842173432, 0.7418515682, 0.8332993388
13.0000000000, 0.0210000000, 0.4051291431, 0.8829335846, 0.7009876966, 0.7955850959
14.0000000000, 0.0210000000, 0.3859835387, 0.8877595957, 0.7109097242, 0.8144311309
15.0000000000, 0.0210000000, 0.3813208328, 0.8879464491, 0.6795670390, 0.8129084706
16.0000000000, 0.0210000000, 0.3758849826, 0.8896690189, 0.6435246468, 0.8343421817
17.0000000000, 0.0147000000, 0.3421924297, 0.8991979716, 0.6511992812, 0.8373695016
18.0000000000, 0.0147000000, 0.3460064215, 0.8963154368, 0.8548234105, 0.7691590786
19.0000000000, 0.0147000000, 0.3543081662, 0.8957840124, 0.7121862769, 0.8314660788
20.0000000000, 0.0147000000, 0.3282096777, 0.9024284518, 0.6609050632, 0.8400570154
21.0000000000, 0.0147000000, 0.3395614464, 0.9003124104, 0.7663632035, 0.8011973500
22.0000000000, 0.0102900000, 0.3069296942, 0.9089330675, 0.6683428884, 0.8322482109
23.0000000000, 0.0102900000, 0.2949158669, 0.9118308763, 0.6515480876, 0.8420373201
24.0000000000, 0.0102900000, 0.2914885440, 0.9133601998, 0.7648676634, 0.8092058301
25.0000000000, 0.0102900000, 0.2993709565, 0.9105770704, 0.7841265202, 0.8213607669
26.0000000000, 0.0102900000, 0.2968142491, 0.9120483105, 0.6810666919, 0.8295814395
27.0000000000, 0.0102900000, 0.2874205482, 0.9146604120, 0.7065205574, 0.8332952261
28.0000000000, 0.0072030000, 0.2736434908, 0.9189499234, 0.6635547876, 0.8403398991
29.0000000000, 0.0072030000, 0.2652034564, 0.9216376961, 0.7093003988, 0.8324506879
30.0000000000, 0.0072030000, 0.2619271372, 0.9228588254, 0.7306272388, 0.8401014209
31.0000000000, 0.0072030000, 0.2693301844, 0.9200575156, 0.7265753746, 0.8310528398
32.0000000000, 0.0050421000, 0.2527049244, 0.9258053080, 0.7251415849, 0.8482929468
33.0000000000, 0.0050421000, 0.2460681071, 0.9276852296, 0.6998005509, 0.8392637968
34.0000000000, 0.0050421000, 0.2422761503, 0.9288598335, 0.7195361853, 0.8373819590
35.0000000000, 0.0050421000, 0.2442788168, 0.9281106057, 0.7073322535, 0.8424782753
36.0000000000, 0.0050421000, 0.2399481406, 0.9297041413, 0.7205693722, 0.8420802951
37.0000000000, 0.0035294700, 0.2328027033, 0.9320562517, 0.7443456054, 0.8340204954
38.0000000000, 0.0035294700, 0.2261987386, 0.9342826116, 0.7029116154, 0.8438428640
39.0000000000, 0.0035294700, 0.2253868313, 0.9347319710, 0.7604953051, 0.8398489952
40.0000000000, 0.0035294700, 0.2289298797, 0.9333674276, 0.7425910830, 0.8450937271
41.0000000000, 0.0024706290, 0.2215883670, 0.9358388755, 0.7394254804, 0.8439247012
