epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 2.0158031040, 0.2631724749, 1.7549130917, 0.3856306970
1.0000000000, 0.0300000000, 1.5102455936, 0.5390349066, 1.4017735720, 0.5772610903
2.0000000000, 0.0300000000, 1.0551100969, 0.7090933109, 1.0943354368, 0.6220422387
3.0000000000, 0.0300000000, 0.6912362887, 0.8266322559, 0.8642163277, 0.7361223698
4.0000000000, 0.0300000000, 0.5623477439, 0.8564581924, 0.6811911464, 0.8082434535
5.0000000000, 0.0300000000, 0.5188207426, 0.8600161636, 0.6973403096, 0.8081616163
6.0000000000, 0.0300000000, 0.5054074361, 0.8600727596, 0.6671009064, 0.8119044900
7.0000000000, 0.0300000000, 0.4770942482, 0.8669466439, 0.6398826241, 0.8186981678
8.0000000000, 0.0300000000, 0.4830739516, 0.8625865241, 0.6512480378, 0.8323009014
9.0000000000, 0.0300000000, 0.4611332692, 0.8691451274, 0.6197493672, 0.8122234344
10.0000000000, 0.0300000000, 0.4433646073, 0.8716375000, 0.6735832691, 0.8058291078
11.0000000000, 0.0300000000, 0.4231908459, 0.8765391583, 0.7539894581, 0.7602214217
12.0000000000, 0.0300000000, 0.4150113023, 0.8793686984, 0.6625426412, 0.8014525175
13.0000000000, 0.0210000000, 0.3776458035, 0.8886604078, 0.6390859485, 0.8156431913
14.0000000000, 0.0210000000, 0.4011291181, 0.8823612742, 0.8072988987, 0.7995873094
15.0000000000, 0.0210000000, 0.3959655579, 0.8835727457, 0.6475647688, 0.8202208281
16.0000000000, 0.0210000000, 0.4396176596, 0.8721392092, 1.1004344225, 0.6703915000
17.0000000000, 0.0147000000, 0.4858990659, 0.8641046383, 0.6736806631, 0.8138598204
