epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 2.1946783010, 0.3132199639, 2.1769769192, 0.0853451788
1.0000000000, 0.0300000000, 1.6588529442, 0.5275438800, 1.7282085419, 0.2818866074
2.0000000000, 0.0300000000, 1.3342256993, 0.6384085966, 1.4943040609, 0.3385120034
3.0000000000, 0.0300000000, 1.0212215185, 0.7751803566, 1.3705441952, 0.6410491467
4.0000000000, 0.0300000000, 0.9056806825, 0.7968047531, 1.3658040762, 0.7539976835
5.0000000000, 0.0300000000, 0.7278502649, 0.8303059582, 1.3440989256, 0.7194807529
6.0000000000, 0.0300000000, 0.7433901960, 0.8251383137, 1.2166290283, 0.8159013391
7.0000000000, 0.0300000000, 0.6301292246, 0.8529888941, 1.2480863333, 0.7819360495
8.0000000000, 0.0300000000, 0.6529512079, 0.8432767978, 0.9835243821, 0.8298271298
9.0000000000, 0.0300000000, 0.7059876020, 0.8288677428, 1.0681120157, 0.7503407001
10.0000000000, 0.0300000000, 0.5909566837, 0.8555092048, 1.0725618601, 0.6065364480
11.0000000000, 0.0300000000, 0.5992429811, 0.8527962193, 1.0267407894, 0.5927286744
12.0000000000, 0.0300000000, 0.7316472284, 0.8084566826, 1.0844396353, 0.7746706605
13.0000000000, 0.0210000000, 0.5756073226, 0.8591084862, 1.3479479551, 0.7559490204
14.0000000000, 0.0210000000, 0.5747747035, 0.8523197249, 1.8114745617, 0.4427862763
15.0000000000, 0.0210000000, 0.5791022955, 0.8577148970, 0.8879131675, 0.7685008049
16.0000000000, 0.0210000000, 0.4960614191, 0.8782434212, 1.6557878256, 0.3964486718
17.0000000000, 0.0147000000, 0.5159274326, 0.8705580588, 0.9964084625, 0.7928718925
