epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 2.1523594130, 0.3411233560, 2.1141886711, 0.1224454939
1.0000000000, 0.0300000000, 1.6204200294, 0.5750247566, 1.7376362085, 0.3560656309
2.0000000000, 0.0300000000, 1.2045124061, 0.7338410998, 1.3264715672, 0.5436463952
3.0000000000, 0.0300000000, 0.9339445364, 0.7978046089, 1.1491292715, 0.7039524317
4.0000000000, 0.0300000000, 0.8385001887, 0.8006053958, 1.2179400921, 0.7686741948
5.0000000000, 0.0300000000, 0.7435153630, 0.8283028621, 1.0532712936, 0.7933166027
6.0000000000, 0.0300000000, 0.6724996157, 0.8417272577, 1.0412276983, 0.7659019828
7.0000000000, 0.0300000000, 0.6841358757, 0.8409314491, 1.4339454174, 0.4649413824
8.0000000000, 0.0300000000, 0.6666697729, 0.8431326030, 1.0485618114, 0.7725703120
9.0000000000, 0.0300000000, 0.6683056625, 0.8445305005, 1.0677250624, 0.7998366952
10.0000000000, 0.0300000000, 0.6400566422, 0.8448117673, 1.1369265318, 0.6496947408
11.0000000000, 0.0300000000, 0.6603897181, 0.8357935073, 1.1036379337, 0.6602290869
12.0000000000, 0.0300000000, 0.5877606790, 0.8583278833, 2.0127861500, 0.3287517428
13.0000000000, 0.0300000000, 0.5918491329, 0.8547430709, 1.1000288725, 0.8153900504
14.0000000000, 0.0300000000, 0.5599528044, 0.8579557026, 1.1100922823, 0.6454972029
15.0000000000, 0.0300000000, 0.7348749945, 0.8257224793, 1.0084958076, 0.6927799582
16.0000000000, 0.0300000000, 0.6360059800, 0.8493882483, 0.9485197663, 0.8414245844
17.0000000000, 0.0300000000, 0.5734669631, 0.8562233839, 0.9655146599, 0.7604559660
18.0000000000, 0.0300000000, 0.5572428987, 0.8587404033, 1.1350615025, 0.4880148172
19.0000000000, 0.0300000000, 0.5887822020, 0.8516886123, 1.0892406702, 0.8349627256
20.0000000000, 0.0300000000, 0.5937595144, 0.8506592615, 1.0606243610, 0.7725815177
21.0000000000, 0.0210000000, 0.4712925376, 0.8839246966, 0.8792465925, 0.8319659233
22.0000000000, 0.0210000000, 0.5281994892, 0.8576571494, 0.9216537476, 0.6654020548
23.0000000000, 0.0210000000, 0.5052589970, 0.8688182924, 0.7923944592, 0.8163202405
24.0000000000, 0.0210000000, 0.4306653910, 0.8898699442, 0.9638500810, 0.7324873209
25.0000000000, 0.0147000000, 0.3848984656, 0.9015107015, 0.7477213144, 0.8430504799
