epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 2.0531779234, 0.2013358226, 2.2720344067, 0.0702396482
1.0000000000, 0.0300000000, 1.5080792207, 0.4036559681, 2.6027746201, 0.2363012135
2.0000000000, 0.0300000000, 1.0989161196, 0.6879650176, 1.2984188795, 0.5272339582
3.0000000000, 0.0300000000, 0.8431780098, 0.7756179006, 4.7043981552, 0.1968660653
4.0000000000, 0.0300000000, 0.8214331765, 0.7810250730, 1.0263754129, 0.7297840714
5.0000000000, 0.0300000000, 0.6960330590, 0.8181687562, 1.1726522446, 0.7776395679
6.0000000000, 0.0300000000, 0.7927267095, 0.7916342152, 1.2201904058, 0.5635403991
7.0000000000, 0.0300000000, 0.6758934612, 0.8216749159, 1.5200912952, 0.6887651682
8.0000000000, 0.0300000000, 0.6654011282, 0.8230889076, 1.1132265329, 0.6886704564
9.0000000000, 0.0300000000, 0.6887797899, 0.8167176038, 1.6025483608, 0.6639891863
10.0000000000, 0.0210000000, 0.5754033795, 0.8464386928, 1.6234420538, 0.4143618345
11.0000000000, 0.0210000000, 0.6417947837, 0.8289827697, 1.3610231876, 0.7187620401
12.0000000000, 0.0210000000, 0.5674227952, 0.8480359045, 0.9543224573, 0.7355737090
13.0000000000, 0.0210000000, 0.6317086495, 0.8222864100, 1.1439132690, 0.6686777472
14.0000000000, 0.0147000000, 0.5394873681, 0.8544896849, 1.0663156509, 0.8027514219
15.0000000000, 0.0147000000, 0.4991335466, 0.8643003160, 0.8793096542, 0.7504917979
16.0000000000, 0.0147000000, 0.6492901928, 0.8230644480, 1.1497902870, 0.7845965624
17.0000000000, 0.0147000000, 0.5308239263, 0.8482771887, 1.0175514221, 0.7696648240
18.0000000000, 0.0147000000, 0.4971474177, 0.8630021067, 1.1329841614, 0.7811604738
19.0000000000, 0.0102900000, 0.4465416863, 0.8811232912, 0.8760363460, 0.7968466878
20.0000000000, 0.0102900000, 0.4375611648, 0.8782318033, 0.8974034190, 0.7898567915
21.0000000000, 0.0102900000, 0.4065059276, 0.8884333403, 0.9958754182, 0.7697823644
22.0000000000, 0.0102900000, 0.4068316001, 0.8883546103, 0.8987264037, 0.7888105512
23.0000000000, 0.0072030000, 0.3653208675, 0.9004237311, 0.9535569549, 0.8120769858
24.0000000000, 0.0072030000, 0.3980296548, 0.8912907653, 1.0286022425, 0.7970522642
25.0000000000, 0.0072030000, 0.3607804090, 0.9029406859, 1.0243381262, 0.8051789403
26.0000000000, 0.0072030000, 0.4263471450, 0.8838916785, 1.2314709425, 0.6811934114
27.0000000000, 0.0072030000, 0.4465052493, 0.8827167974, 1.0648821592, 0.7832041383
28.0000000000, 0.0050421000, 0.3885387217, 0.8969880582, 1.0059665442, 0.8086218238
29.0000000000, 0.0050421000, 0.3570391447, 0.9023422429, 1.0274927616, 0.8113049269
30.0000000000, 0.0050421000, 0.3259364059, 0.9126591582, 0.9614243507, 0.7822673321
31.0000000000, 0.0050421000, 0.3155892590, 0.9135994083, 0.9995177388, 0.8031679988
32.0000000000, 0.0035294700, 0.2905222810, 0.9230563912, 1.0131520033, 0.7802618146
