epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 1.6025268273, 0.4950261600, 1.1288238764, 0.7343246937
1.0000000000, 0.0300000000, 0.6526042792, 0.8440977350, 0.7304096222, 0.8318569660
2.0000000000, 0.0300000000, 0.5132829628, 0.8752091612, 0.7387766242, 0.8362188935
3.0000000000, 0.0300000000, 0.5234406141, 0.8679651440, 0.7895051837, 0.7899325490
4.0000000000, 0.0300000000, 0.4281182285, 0.8954091250, 0.7784053087, 0.8424361348
5.0000000000, 0.0300000000, 0.4886699106, 0.8814026822, 0.6743964553, 0.8427089453
6.0000000000, 0.0300000000, 0.4794844219, 0.8752524450, 0.7369642258, 0.8329004645
7.0000000000, 0.0300000000, 0.3750653089, 0.9022747147, 0.6572825909, 0.8476650119
8.0000000000, 0.0300000000, 0.4606721746, 0.8838628592, 0.8488966823, 0.7351922989
9.0000000000, 0.0300000000, 0.3985713070, 0.8934178290, 0.8319520950, 0.8274519444
10.0000000000, 0.0300000000, 0.5105218814, 0.8779516220, 0.8003848791, 0.8217106462
11.0000000000, 0.0300000000, 0.4894009767, 0.8769232902, 0.7469594479, 0.8368294835
12.0000000000, 0.0210000000, 0.3570446937, 0.9073171151, 0.6461594105, 0.8456767201
13.0000000000, 0.0210000000, 0.3984243401, 0.8954694201, 0.5988400578, 0.8494144082
14.0000000000, 0.0210000000, 0.3148278857, 0.9173021827, 0.6685091853, 0.8479267955
15.0000000000, 0.0210000000, 0.3746947004, 0.9036683672, 0.9238915443, 0.7974783778
16.0000000000, 0.0147000000, 0.3633223642, 0.9053579035, 0.6487373114, 0.8401109576
