epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 2.1092552798, 0.2014936545, 2.1844816208, 0.1043222845
1.0000000000, 0.0300000000, 1.4567111885, 0.4264147359, 1.9225473404, 0.3205935359
2.0000000000, 0.0300000000, 1.0383534811, 0.7076179586, 1.8839397430, 0.4700773954
3.0000000000, 0.0300000000, 0.8548074117, 0.7771672165, 1.7747203112, 0.5980207920
4.0000000000, 0.0300000000, 0.7739285424, 0.7922391264, 1.5531494617, 0.4826997519
5.0000000000, 0.0300000000, 0.8395411953, 0.7592786218, 1.9012999535, 0.3395845294
6.0000000000, 0.0300000000, 0.7166556971, 0.8091375967, 1.0922355652, 0.7161264420
7.0000000000, 0.0300000000, 0.7363185821, 0.7924062555, 1.7272380590, 0.4498986900
8.0000000000, 0.0300000000, 0.7141915746, 0.8150710642, 1.3707102537, 0.6961263418
9.0000000000, 0.0300000000, 0.8012045823, 0.7848248938, 1.0674054623, 0.7110227346
10.0000000000, 0.0300000000, 0.6390638855, 0.8322611412, 1.2622504234, 0.7562358379
11.0000000000, 0.0300000000, 0.6301086944, 0.8336786225, 1.1407705545, 0.7143121958
12.0000000000, 0.0300000000, 0.6901574460, 0.8124139696, 1.0757719278, 0.6614487171
13.0000000000, 0.0300000000, 0.6293591218, 0.8269359036, 1.4206744432, 0.5857086778
14.0000000000, 0.0300000000, 0.6841674819, 0.8172186899, 1.3993008137, 0.6036961079
15.0000000000, 0.0210000000, 0.5441858347, 0.8525367642, 0.9453904629, 0.7893655300
16.0000000000, 0.0210000000, 0.6105582269, 0.8282842272, 0.9607855082, 0.7457342744
17.0000000000, 0.0210000000, 0.5497409229, 0.8477114122, 0.9616670609, 0.7612298131
18.0000000000, 0.0210000000, 0.5229981650, 0.8579834088, 0.9290063381, 0.7806547880
19.0000000000, 0.0210000000, 0.5830013706, 0.8352877010, 0.9731292725, 0.7502465844
20.0000000000, 0.0147000000, 0.5075601204, 0.8639399920, 1.0780814886, 0.7918453217
21.0000000000, 0.0147000000, 0.4865620682, 0.8633597478, 3.4029037952, 0.3071025908
22.0000000000, 0.0147000000, 0.5621807815, 0.8458297485, 1.0412255526, 0.7467910647
23.0000000000, 0.0147000000, 0.5515897646, 0.8437635287, 1.5942052603, 0.5829431415
24.0000000000, 0.0102900000, 0.5823596557, 0.8405006489, 1.0904136896, 0.7802940011
