epoch, lr, running_loss, running_acc, val_loss, val_acc
0.0000000000, 0.0300000000, 2.1131755222, 0.2320381914, 2.3377571106, 0.0583380759
1.0000000000, 0.0300000000, 1.5775689103, 0.3317550787, 2.3323080540, 0.1113925949
2.0000000000, 0.0300000000, 1.3077204862, 0.4427400533, 1.5866494179, 0.3724711835
3.0000000000, 0.0300000000, 1.1034227145, 0.5321689794, 1.4611541033, 0.4583827257
4.0000000000, 0.0300000000, 1.0272490692, 0.5847776130, 1.3325012922, 0.5411328673
5.0000000000, 0.0300000000, 0.9696779940, 0.5902223026, 1.4441760778, 0.5157734156
6.0000000000, 0.0300000000, 0.9324941573, 0.6076497629, 2.4472508430, 0.3503101170
7.0000000000, 0.0300000000, 0.9457817256, 0.6024851571, 1.3450065851, 0.5615541935
8.0000000000, 0.0300000000, 0.9074757401, 0.6301090930, 1.3615498543, 0.4958093166
9.0000000000, 0.0300000000, 0.9695781717, 0.6117774163, 1.5523496866, 0.4811169207
10.0000000000, 0.0300000000, 0.9216988869, 0.6216043396, 1.3531911373, 0.4951655567
11.0000000000, 0.0300000000, 0.9440282815, 0.6170904118, 1.3216227293, 0.5754750967
12.0000000000, 0.0300000000, 0.9169352999, 0.6335926536, 1.3379759789, 0.5248208046
13.0000000000, 0.0300000000, 0.9813190234, 0.6158002658, 1.3983095884, 0.4751863778
14.0000000000, 0.0300000000, 0.9205934800, 0.6345245087, 1.3894078732, 0.6080760360
15.0000000000, 0.0300000000, 0.9457794521, 0.6275042504, 1.4364448786, 0.5461118221
16.0000000000, 0.0300000000, 0.9499859400, 0.6314447956, 1.3841701746, 0.4853917360
17.0000000000, 0.0300000000, 0.9034587811, 0.6296886453, 1.5705381632, 0.4306874871
18.0000000000, 0.0300000000, 0.9047008350, 0.6394500539, 1.4777535200, 0.5160647631
19.0000000000, 0.0210000000, 0.8333190037, 0.6642329058, 1.2410742044, 0.6474695206
20.0000000000, 0.0210000000, 0.8278346495, 0.6823905443, 1.3529833555, 0.5167924762
21.0000000000, 0.0210000000, 0.7824772031, 0.7003848460, 5.3765029907, 0.2333150506
22.0000000000, 0.0210000000, 1.0080820678, 0.6177720954, 1.3144087791, 0.5956280231
23.0000000000, 0.0210000000, 0.8342474877, 0.6708648476, 1.2677489519, 0.6235713363
24.0000000000, 0.0147000000, 0.7612535040, 0.6854436738, 1.2425003052, 0.6184244156
25.0000000000, 0.0147000000, 0.7308336837, 0.7081773931, 1.2373900414, 0.5888825655
26.0000000000, 0.0147000000, 0.7979211265, 0.6902139605, 1.2263269424, 0.6478672624
27.0000000000, 0.0147000000, 0.7179062784, 0.7240300055, 1.3302373886, 0.5877826214
28.0000000000, 0.0102900000, 0.6643789287, 0.7437859905, 1.1814104319, 0.6440757513
